Emotions,Path,actor,Gender,Source
disgust,E:\datasets\ravdess\Actor_15\03-01-07-01-01-02-15.wav,15,male,ravdess
disgust,E:\datasets\ravdess\Actor_15\03-01-07-01-02-01-15.wav,15,male,ravdess
disgust,E:\datasets\ravdess\Actor_15\03-01-07-01-02-02-15.wav,15,male,ravdess
disgust,E:\datasets\ravdess\Actor_15\03-01-07-02-01-01-15.wav,15,male,ravdess
disgust,E:\datasets\ravdess\Actor_15\03-01-07-02-01-02-15.wav,15,male,ravdess
disgust,E:\datasets\ravdess\Actor_15\03-01-07-02-02-01-15.wav,15,male,ravdess
disgust,E:\datasets\ravdess\Actor_15\03-01-07-02-02-02-15.wav,15,male,ravdess
surprise,E:\datasets\ravdess\Actor_15\03-01-08-01-01-01-15.wav,15,male,ravdess
surprise,E:\datasets\ravdess\Actor_15\03-01-08-01-01-02-15.wav,15,male,ravdess
surprise,E:\datasets\ravdess\Actor_15\03-01-08-01-02-01-15.wav,15,male,ravdess
surprise,E:\datasets\ravdess\Actor_15\03-01-08-01-02-02-15.wav,15,male,ravdess
surprise,E:\datasets\ravdess\Actor_15\03-01-08-02-01-01-15.wav,15,male,ravdess
surprise,E:\datasets\ravdess\Actor_15\03-01-08-02-01-02-15.wav,15,male,ravdess
surprise,E:\datasets\ravdess\Actor_15\03-01-08-02-02-01-15.wav,15,male,ravdess
surprise,E:\datasets\ravdess\Actor_15\03-01-08-02-02-02-15.wav,15,male,ravdess
neutral,E:\datasets\ravdess\Actor_16\03-01-01-01-01-01-16.wav,16,female,ravdess
neutral,E:\datasets\ravdess\Actor_16\03-01-01-01-01-02-16.wav,16,female,ravdess
neutral,E:\datasets\ravdess\Actor_16\03-01-01-01-02-01-16.wav,16,female,ravdess
neutral,E:\datasets\ravdess\Actor_16\03-01-01-01-02-02-16.wav,16,female,ravdess
calm,E:\datasets\ravdess\Actor_16\03-01-02-01-01-01-16.wav,16,female,ravdess
calm,E:\datasets\ravdess\Actor_16\03-01-02-01-01-02-16.wav,16,female,ravdess
calm,E:\datasets\ravdess\Actor_16\03-01-02-01-02-01-16.wav,16,female,ravdess
calm,E:\datasets\ravdess\Actor_16\03-01-02-01-02-02-16.wav,16,female,ravdess
calm,E:\datasets\ravdess\Actor_16\03-01-02-02-01-01-16.wav,16,female,ravdess
calm,E:\datasets\ravdess\Actor_16\03-01-02-02-01-02-16.wav,16,female,ravdess
calm,E:\datasets\ravdess\Actor_16\03-01-02-02-02-01-16.wav,16,female,ravdess
calm,E:\datasets\ravdess\Actor_16\03-01-02-02-02-02-16.wav,16,female,ravdess
happy,E:\datasets\ravdess\Actor_16\03-01-03-01-01-01-16.wav,16,female,ravdess
happy,E:\datasets\ravdess\Actor_16\03-01-03-01-01-02-16.wav,16,female,ravdess
happy,E:\datasets\ravdess\Actor_16\03-01-03-01-02-01-16.wav,16,female,ravdess
happy,E:\datasets\ravdess\Actor_16\03-01-03-01-02-02-16.wav,16,female,ravdess
happy,E:\datasets\ravdess\Actor_16\03-01-03-02-01-01-16.wav,16,female,ravdess
happy,E:\datasets\ravdess\Actor_16\03-01-03-02-01-02-16.wav,16,female,ravdess
happy,E:\datasets\ravdess\Actor_16\03-01-03-02-02-01-16.wav,16,female,ravdess
happy,E:\datasets\ravdess\Actor_16\03-01-03-02-02-02-16.wav,16,female,ravdess
sad,E:\datasets\ravdess\Actor_16\03-01-04-01-01-01-16.wav,16,female,ravdess
sad,E:\datasets\ravdess\Actor_16\03-01-04-01-01-02-16.wav,16,female,ravdess
sad,E:\datasets\ravdess\Actor_16\03-01-04-01-02-01-16.wav,16,female,ravdess
sad,E:\datasets\ravdess\Actor_16\03-01-04-01-02-02-16.wav,16,female,ravdess
sad,E:\datasets\ravdess\Actor_16\03-01-04-02-01-01-16.wav,16,female,ravdess
sad,E:\datasets\ravdess\Actor_16\03-01-04-02-01-02-16.wav,16,female,ravdess
sad,E:\datasets\ravdess\Actor_16\03-01-04-02-02-01-16.wav,16,female,ravdess
sad,E:\datasets\ravdess\Actor_16\03-01-04-02-02-02-16.wav,16,female,ravdess
angry,E:\datasets\ravdess\Actor_16\03-01-05-01-01-01-16.wav,16,female,ravdess
angry,E:\datasets\ravdess\Actor_16\03-01-05-01-01-02-16.wav,16,female,ravdess
angry,E:\datasets\ravdess\Actor_16\03-01-05-01-02-01-16.wav,16,female,ravdess
angry,E:\datasets\ravdess\Actor_16\03-01-05-01-02-02-16.wav,16,female,ravdess
angry,E:\datasets\ravdess\Actor_16\03-01-05-02-01-01-16.wav,16,female,ravdess
angry,E:\datasets\ravdess\Actor_16\03-01-05-02-01-02-16.wav,16,female,ravdess
angry,E:\datasets\ravdess\Actor_16\03-01-05-02-02-01-16.wav,16,female,ravdess
angry,E:\datasets\ravdess\Actor_16\03-01-05-02-02-02-16.wav,16,female,ravdess
fear,E:\datasets\ravdess\Actor_16\03-01-06-01-01-01-16.wav,16,female,ravdess
fear,E:\datasets\ravdess\Actor_16\03-01-06-01-01-02-16.wav,16,female,ravdess
fear,E:\datasets\ravdess\Actor_16\03-01-06-01-02-01-16.wav,16,female,ravdess
fear,E:\datasets\ravdess\Actor_16\03-01-06-01-02-02-16.wav,16,female,ravdess
fear,E:\datasets\ravdess\Actor_16\03-01-06-02-01-01-16.wav,16,female,ravdess
fear,E:\datasets\ravdess\Actor_16\03-01-06-02-01-02-16.wav,16,female,ravdess
fear,E:\datasets\ravdess\Actor_16\03-01-06-02-02-01-16.wav,16,female,ravdess
fear,E:\datasets\ravdess\Actor_16\03-01-06-02-02-02-16.wav,16,female,ravdess
disgust,E:\datasets\ravdess\Actor_16\03-01-07-01-01-01-16.wav,16,female,ravdess
disgust,E:\datasets\ravdess\Actor_16\03-01-07-01-01-02-16.wav,16,female,ravdess
disgust,E:\datasets\ravdess\Actor_16\03-01-07-01-02-01-16.wav,16,female,ravdess
disgust,E:\datasets\ravdess\Actor_16\03-01-07-01-02-02-16.wav,16,female,ravdess
disgust,E:\datasets\ravdess\Actor_16\03-01-07-02-01-01-16.wav,16,female,ravdess
disgust,E:\datasets\ravdess\Actor_16\03-01-07-02-01-02-16.wav,16,female,ravdess
disgust,E:\datasets\ravdess\Actor_16\03-01-07-02-02-01-16.wav,16,female,ravdess
disgust,E:\datasets\ravdess\Actor_16\03-01-07-02-02-02-16.wav,16,female,ravdess
surprise,E:\datasets\ravdess\Actor_16\03-01-08-01-01-01-16.wav,16,female,ravdess
surprise,E:\datasets\ravdess\Actor_16\03-01-08-01-01-02-16.wav,16,female,ravdess
surprise,E:\datasets\ravdess\Actor_16\03-01-08-01-02-01-16.wav,16,female,ravdess
surprise,E:\datasets\ravdess\Actor_16\03-01-08-01-02-02-16.wav,16,female,ravdess
surprise,E:\datasets\ravdess\Actor_16\03-01-08-02-01-01-16.wav,16,female,ravdess
surprise,E:\datasets\ravdess\Actor_16\03-01-08-02-01-02-16.wav,16,female,ravdess
surprise,E:\datasets\ravdess\Actor_16\03-01-08-02-02-01-16.wav,16,female,ravdess
surprise,E:\datasets\ravdess\Actor_16\03-01-08-02-02-02-16.wav,16,female,ravdess
neutral,E:\datasets\ravdess\Actor_17\03-01-01-01-01-01-17.wav,17,male,ravdess
neutral,E:\datasets\ravdess\Actor_17\03-01-01-01-01-02-17.wav,17,male,ravdess
neutral,E:\datasets\ravdess\Actor_17\03-01-01-01-02-01-17.wav,17,male,ravdess
neutral,E:\datasets\ravdess\Actor_17\03-01-01-01-02-02-17.wav,17,male,ravdess
calm,E:\datasets\ravdess\Actor_17\03-01-02-01-01-01-17.wav,17,male,ravdess
calm,E:\datasets\ravdess\Actor_17\03-01-02-01-01-02-17.wav,17,male,ravdess
calm,E:\datasets\ravdess\Actor_17\03-01-02-01-02-01-17.wav,17,male,ravdess
calm,E:\datasets\ravdess\Actor_17\03-01-02-01-02-02-17.wav,17,male,ravdess
calm,E:\datasets\ravdess\Actor_17\03-01-02-02-01-01-17.wav,17,male,ravdess
calm,E:\datasets\ravdess\Actor_17\03-01-02-02-01-02-17.wav,17,male,ravdess
calm,E:\datasets\ravdess\Actor_17\03-01-02-02-02-01-17.wav,17,male,ravdess
calm,E:\datasets\ravdess\Actor_17\03-01-02-02-02-02-17.wav,17,male,ravdess
happy,E:\datasets\ravdess\Actor_17\03-01-03-01-01-01-17.wav,17,male,ravdess
happy,E:\datasets\ravdess\Actor_17\03-01-03-01-01-02-17.wav,17,male,ravdess
happy,E:\datasets\ravdess\Actor_17\03-01-03-01-02-01-17.wav,17,male,ravdess
happy,E:\datasets\ravdess\Actor_17\03-01-03-01-02-02-17.wav,17,male,ravdess
happy,E:\datasets\ravdess\Actor_17\03-01-03-02-01-01-17.wav,17,male,ravdess
happy,E:\datasets\ravdess\Actor_17\03-01-03-02-01-02-17.wav,17,male,ravdess
happy,E:\datasets\ravdess\Actor_17\03-01-03-02-02-01-17.wav,17,male,ravdess
happy,E:\datasets\ravdess\Actor_17\03-01-03-02-02-02-17.wav,17,male,ravdess
sad,E:\datasets\ravdess\Actor_17\03-01-04-01-01-01-17.wav,17,male,ravdess
sad,E:\datasets\ravdess\Actor_17\03-01-04-01-01-02-17.wav,17,male,ravdess
sad,E:\datasets\ravdess\Actor_17\03-01-04-01-02-01-17.wav,17,male,ravdess
sad,E:\datasets\ravdess\Actor_17\03-01-04-01-02-02-17.wav,17,male,ravdess
sad,E:\datasets\ravdess\Actor_17\03-01-04-02-01-01-17.wav,17,male,ravdess
sad,E:\datasets\ravdess\Actor_17\03-01-04-02-01-02-17.wav,17,male,ravdess
sad,E:\datasets\ravdess\Actor_17\03-01-04-02-02-01-17.wav,17,male,ravdess
sad,E:\datasets\ravdess\Actor_17\03-01-04-02-02-02-17.wav,17,male,ravdess
angry,E:\datasets\ravdess\Actor_17\03-01-05-01-01-01-17.wav,17,male,ravdess
angry,E:\datasets\ravdess\Actor_17\03-01-05-01-01-02-17.wav,17,male,ravdess
angry,E:\datasets\ravdess\Actor_17\03-01-05-01-02-01-17.wav,17,male,ravdess
angry,E:\datasets\ravdess\Actor_17\03-01-05-01-02-02-17.wav,17,male,ravdess
angry,E:\datasets\ravdess\Actor_17\03-01-05-02-01-01-17.wav,17,male,ravdess
angry,E:\datasets\ravdess\Actor_17\03-01-05-02-01-02-17.wav,17,male,ravdess
angry,E:\datasets\ravdess\Actor_17\03-01-05-02-02-01-17.wav,17,male,ravdess
angry,E:\datasets\ravdess\Actor_17\03-01-05-02-02-02-17.wav,17,male,ravdess
fear,E:\datasets\ravdess\Actor_17\03-01-06-01-01-01-17.wav,17,male,ravdess
fear,E:\datasets\ravdess\Actor_17\03-01-06-01-01-02-17.wav,17,male,ravdess
fear,E:\datasets\ravdess\Actor_17\03-01-06-01-02-01-17.wav,17,male,ravdess
fear,E:\datasets\ravdess\Actor_17\03-01-06-01-02-02-17.wav,17,male,ravdess
fear,E:\datasets\ravdess\Actor_17\03-01-06-02-01-01-17.wav,17,male,ravdess
fear,E:\datasets\ravdess\Actor_17\03-01-06-02-01-02-17.wav,17,male,ravdess
fear,E:\datasets\ravdess\Actor_17\03-01-06-02-02-01-17.wav,17,male,ravdess
fear,E:\datasets\ravdess\Actor_17\03-01-06-02-02-02-17.wav,17,male,ravdess
disgust,E:\datasets\ravdess\Actor_17\03-01-07-01-01-01-17.wav,17,male,ravdess
disgust,E:\datasets\ravdess\Actor_17\03-01-07-01-01-02-17.wav,17,male,ravdess
disgust,E:\datasets\ravdess\Actor_17\03-01-07-01-02-01-17.wav,17,male,ravdess
disgust,E:\datasets\ravdess\Actor_17\03-01-07-01-02-02-17.wav,17,male,ravdess
disgust,E:\datasets\ravdess\Actor_17\03-01-07-02-01-01-17.wav,17,male,ravdess
disgust,E:\datasets\ravdess\Actor_17\03-01-07-02-01-02-17.wav,17,male,ravdess
disgust,E:\datasets\ravdess\Actor_17\03-01-07-02-02-01-17.wav,17,male,ravdess
disgust,E:\datasets\ravdess\Actor_17\03-01-07-02-02-02-17.wav,17,male,ravdess
surprise,E:\datasets\ravdess\Actor_17\03-01-08-01-01-01-17.wav,17,male,ravdess
surprise,E:\datasets\ravdess\Actor_17\03-01-08-01-01-02-17.wav,17,male,ravdess
surprise,E:\datasets\ravdess\Actor_17\03-01-08-01-02-01-17.wav,17,male,ravdess
surprise,E:\datasets\ravdess\Actor_17\03-01-08-01-02-02-17.wav,17,male,ravdess
surprise,E:\datasets\ravdess\Actor_17\03-01-08-02-01-01-17.wav,17,male,ravdess
surprise,E:\datasets\ravdess\Actor_17\03-01-08-02-01-02-17.wav,17,male,ravdess
surprise,E:\datasets\ravdess\Actor_17\03-01-08-02-02-01-17.wav,17,male,ravdess
surprise,E:\datasets\ravdess\Actor_17\03-01-08-02-02-02-17.wav,17,male,ravdess
neutral,E:\datasets\ravdess\Actor_18\03-01-01-01-01-01-18.wav,18,female,ravdess
neutral,E:\datasets\ravdess\Actor_18\03-01-01-01-01-02-18.wav,18,female,ravdess
neutral,E:\datasets\ravdess\Actor_18\03-01-01-01-02-01-18.wav,18,female,ravdess
neutral,E:\datasets\ravdess\Actor_18\03-01-01-01-02-02-18.wav,18,female,ravdess
calm,E:\datasets\ravdess\Actor_18\03-01-02-01-01-01-18.wav,18,female,ravdess
calm,E:\datasets\ravdess\Actor_18\03-01-02-01-01-02-18.wav,18,female,ravdess
calm,E:\datasets\ravdess\Actor_18\03-01-02-01-02-01-18.wav,18,female,ravdess
calm,E:\datasets\ravdess\Actor_18\03-01-02-01-02-02-18.wav,18,female,ravdess
calm,E:\datasets\ravdess\Actor_18\03-01-02-02-01-01-18.wav,18,female,ravdess
calm,E:\datasets\ravdess\Actor_18\03-01-02-02-01-02-18.wav,18,female,ravdess
calm,E:\datasets\ravdess\Actor_18\03-01-02-02-02-01-18.wav,18,female,ravdess
calm,E:\datasets\ravdess\Actor_18\03-01-02-02-02-02-18.wav,18,female,ravdess
happy,E:\datasets\ravdess\Actor_18\03-01-03-01-01-01-18.wav,18,female,ravdess
happy,E:\datasets\ravdess\Actor_18\03-01-03-01-01-02-18.wav,18,female,ravdess
happy,E:\datasets\ravdess\Actor_18\03-01-03-01-02-01-18.wav,18,female,ravdess
happy,E:\datasets\ravdess\Actor_18\03-01-03-01-02-02-18.wav,18,female,ravdess
happy,E:\datasets\ravdess\Actor_18\03-01-03-02-01-01-18.wav,18,female,ravdess
happy,E:\datasets\ravdess\Actor_18\03-01-03-02-01-02-18.wav,18,female,ravdess
happy,E:\datasets\ravdess\Actor_18\03-01-03-02-02-01-18.wav,18,female,ravdess
happy,E:\datasets\ravdess\Actor_18\03-01-03-02-02-02-18.wav,18,female,ravdess
sad,E:\datasets\ravdess\Actor_18\03-01-04-01-01-01-18.wav,18,female,ravdess
sad,E:\datasets\ravdess\Actor_18\03-01-04-01-01-02-18.wav,18,female,ravdess
sad,E:\datasets\ravdess\Actor_18\03-01-04-01-02-01-18.wav,18,female,ravdess
sad,E:\datasets\ravdess\Actor_18\03-01-04-01-02-02-18.wav,18,female,ravdess
sad,E:\datasets\ravdess\Actor_18\03-01-04-02-01-01-18.wav,18,female,ravdess
sad,E:\datasets\ravdess\Actor_18\03-01-04-02-01-02-18.wav,18,female,ravdess
sad,E:\datasets\ravdess\Actor_18\03-01-04-02-02-01-18.wav,18,female,ravdess
sad,E:\datasets\ravdess\Actor_18\03-01-04-02-02-02-18.wav,18,female,ravdess
angry,E:\datasets\ravdess\Actor_18\03-01-05-01-01-01-18.wav,18,female,ravdess
angry,E:\datasets\ravdess\Actor_18\03-01-05-01-01-02-18.wav,18,female,ravdess
angry,E:\datasets\ravdess\Actor_18\03-01-05-01-02-01-18.wav,18,female,ravdess
angry,E:\datasets\ravdess\Actor_18\03-01-05-01-02-02-18.wav,18,female,ravdess
angry,E:\datasets\ravdess\Actor_18\03-01-05-02-01-01-18.wav,18,female,ravdess
angry,E:\datasets\ravdess\Actor_18\03-01-05-02-01-02-18.wav,18,female,ravdess
angry,E:\datasets\ravdess\Actor_18\03-01-05-02-02-01-18.wav,18,female,ravdess
angry,E:\datasets\ravdess\Actor_18\03-01-05-02-02-02-18.wav,18,female,ravdess
fear,E:\datasets\ravdess\Actor_18\03-01-06-01-01-01-18.wav,18,female,ravdess
fear,E:\datasets\ravdess\Actor_18\03-01-06-01-01-02-18.wav,18,female,ravdess
fear,E:\datasets\ravdess\Actor_18\03-01-06-01-02-01-18.wav,18,female,ravdess
fear,E:\datasets\ravdess\Actor_18\03-01-06-01-02-02-18.wav,18,female,ravdess
fear,E:\datasets\ravdess\Actor_18\03-01-06-02-01-01-18.wav,18,female,ravdess
fear,E:\datasets\ravdess\Actor_18\03-01-06-02-01-02-18.wav,18,female,ravdess
fear,E:\datasets\ravdess\Actor_18\03-01-06-02-02-01-18.wav,18,female,ravdess
fear,E:\datasets\ravdess\Actor_18\03-01-06-02-02-02-18.wav,18,female,ravdess
disgust,E:\datasets\ravdess\Actor_18\03-01-07-01-01-01-18.wav,18,female,ravdess
disgust,E:\datasets\ravdess\Actor_18\03-01-07-01-01-02-18.wav,18,female,ravdess
disgust,E:\datasets\ravdess\Actor_18\03-01-07-01-02-01-18.wav,18,female,ravdess
disgust,E:\datasets\ravdess\Actor_18\03-01-07-01-02-02-18.wav,18,female,ravdess
disgust,E:\datasets\ravdess\Actor_18\03-01-07-02-01-01-18.wav,18,female,ravdess
disgust,E:\datasets\ravdess\Actor_18\03-01-07-02-01-02-18.wav,18,female,ravdess
disgust,E:\datasets\ravdess\Actor_18\03-01-07-02-02-01-18.wav,18,female,ravdess
disgust,E:\datasets\ravdess\Actor_18\03-01-07-02-02-02-18.wav,18,female,ravdess
surprise,E:\datasets\ravdess\Actor_18\03-01-08-01-01-01-18.wav,18,female,ravdess
surprise,E:\datasets\ravdess\Actor_18\03-01-08-01-01-02-18.wav,18,female,ravdess
surprise,E:\datasets\ravdess\Actor_18\03-01-08-01-02-01-18.wav,18,female,ravdess
surprise,E:\datasets\ravdess\Actor_18\03-01-08-01-02-02-18.wav,18,female,ravdess
surprise,E:\datasets\ravdess\Actor_18\03-01-08-02-01-01-18.wav,18,female,ravdess
surprise,E:\datasets\ravdess\Actor_18\03-01-08-02-01-02-18.wav,18,female,ravdess
surprise,E:\datasets\ravdess\Actor_18\03-01-08-02-02-01-18.wav,18,female,ravdess
surprise,E:\datasets\ravdess\Actor_18\03-01-08-02-02-02-18.wav,18,female,ravdess
neutral,E:\datasets\ravdess\Actor_19\03-01-01-01-01-01-19.wav,19,male,ravdess
neutral,E:\datasets\ravdess\Actor_19\03-01-01-01-01-02-19.wav,19,male,ravdess
neutral,E:\datasets\ravdess\Actor_19\03-01-01-01-02-01-19.wav,19,male,ravdess
neutral,E:\datasets\ravdess\Actor_19\03-01-01-01-02-02-19.wav,19,male,ravdess
calm,E:\datasets\ravdess\Actor_19\03-01-02-01-01-01-19.wav,19,male,ravdess
calm,E:\datasets\ravdess\Actor_19\03-01-02-01-01-02-19.wav,19,male,ravdess
calm,E:\datasets\ravdess\Actor_19\03-01-02-01-02-01-19.wav,19,male,ravdess
calm,E:\datasets\ravdess\Actor_19\03-01-02-01-02-02-19.wav,19,male,ravdess
calm,E:\datasets\ravdess\Actor_19\03-01-02-02-01-01-19.wav,19,male,ravdess
calm,E:\datasets\ravdess\Actor_19\03-01-02-02-01-02-19.wav,19,male,ravdess
calm,E:\datasets\ravdess\Actor_19\03-01-02-02-02-01-19.wav,19,male,ravdess
calm,E:\datasets\ravdess\Actor_19\03-01-02-02-02-02-19.wav,19,male,ravdess
happy,E:\datasets\ravdess\Actor_19\03-01-03-01-01-01-19.wav,19,male,ravdess
happy,E:\datasets\ravdess\Actor_19\03-01-03-01-01-02-19.wav,19,male,ravdess
happy,E:\datasets\ravdess\Actor_19\03-01-03-01-02-01-19.wav,19,male,ravdess
happy,E:\datasets\ravdess\Actor_19\03-01-03-01-02-02-19.wav,19,male,ravdess
happy,E:\datasets\ravdess\Actor_19\03-01-03-02-01-01-19.wav,19,male,ravdess
happy,E:\datasets\ravdess\Actor_19\03-01-03-02-01-02-19.wav,19,male,ravdess
happy,E:\datasets\ravdess\Actor_19\03-01-03-02-02-01-19.wav,19,male,ravdess
happy,E:\datasets\ravdess\Actor_19\03-01-03-02-02-02-19.wav,19,male,ravdess
sad,E:\datasets\ravdess\Actor_19\03-01-04-01-01-01-19.wav,19,male,ravdess
sad,E:\datasets\ravdess\Actor_19\03-01-04-01-01-02-19.wav,19,male,ravdess
sad,E:\datasets\ravdess\Actor_19\03-01-04-01-02-01-19.wav,19,male,ravdess
sad,E:\datasets\ravdess\Actor_19\03-01-04-01-02-02-19.wav,19,male,ravdess
sad,E:\datasets\ravdess\Actor_19\03-01-04-02-01-01-19.wav,19,male,ravdess
sad,E:\datasets\ravdess\Actor_19\03-01-04-02-01-02-19.wav,19,male,ravdess
sad,E:\datasets\ravdess\Actor_19\03-01-04-02-02-01-19.wav,19,male,ravdess
sad,E:\datasets\ravdess\Actor_19\03-01-04-02-02-02-19.wav,19,male,ravdess
angry,E:\datasets\ravdess\Actor_19\03-01-05-01-01-01-19.wav,19,male,ravdess
angry,E:\datasets\ravdess\Actor_19\03-01-05-01-01-02-19.wav,19,male,ravdess
angry,E:\datasets\ravdess\Actor_19\03-01-05-01-02-01-19.wav,19,male,ravdess
angry,E:\datasets\ravdess\Actor_19\03-01-05-01-02-02-19.wav,19,male,ravdess
angry,E:\datasets\ravdess\Actor_19\03-01-05-02-01-01-19.wav,19,male,ravdess
angry,E:\datasets\ravdess\Actor_19\03-01-05-02-01-02-19.wav,19,male,ravdess
angry,E:\datasets\ravdess\Actor_19\03-01-05-02-02-01-19.wav,19,male,ravdess
angry,E:\datasets\ravdess\Actor_19\03-01-05-02-02-02-19.wav,19,male,ravdess
fear,E:\datasets\ravdess\Actor_19\03-01-06-01-01-01-19.wav,19,male,ravdess
fear,E:\datasets\ravdess\Actor_19\03-01-06-01-01-02-19.wav,19,male,ravdess
fear,E:\datasets\ravdess\Actor_19\03-01-06-01-02-01-19.wav,19,male,ravdess
fear,E:\datasets\ravdess\Actor_19\03-01-06-01-02-02-19.wav,19,male,ravdess
fear,E:\datasets\ravdess\Actor_19\03-01-06-02-01-01-19.wav,19,male,ravdess
fear,E:\datasets\ravdess\Actor_19\03-01-06-02-01-02-19.wav,19,male,ravdess
fear,E:\datasets\ravdess\Actor_19\03-01-06-02-02-01-19.wav,19,male,ravdess
fear,E:\datasets\ravdess\Actor_19\03-01-06-02-02-02-19.wav,19,male,ravdess
disgust,E:\datasets\ravdess\Actor_19\03-01-07-01-01-01-19.wav,19,male,ravdess
disgust,E:\datasets\ravdess\Actor_19\03-01-07-01-01-02-19.wav,19,male,ravdess
disgust,E:\datasets\ravdess\Actor_19\03-01-07-01-02-01-19.wav,19,male,ravdess
disgust,E:\datasets\ravdess\Actor_19\03-01-07-01-02-02-19.wav,19,male,ravdess
disgust,E:\datasets\ravdess\Actor_19\03-01-07-02-01-01-19.wav,19,male,ravdess
disgust,E:\datasets\ravdess\Actor_19\03-01-07-02-01-02-19.wav,19,male,ravdess
disgust,E:\datasets\ravdess\Actor_19\03-01-07-02-02-01-19.wav,19,male,ravdess
disgust,E:\datasets\ravdess\Actor_19\03-01-07-02-02-02-19.wav,19,male,ravdess
surprise,E:\datasets\ravdess\Actor_19\03-01-08-01-01-01-19.wav,19,male,ravdess
surprise,E:\datasets\ravdess\Actor_19\03-01-08-01-01-02-19.wav,19,male,ravdess
surprise,E:\datasets\ravdess\Actor_19\03-01-08-01-02-01-19.wav,19,male,ravdess
surprise,E:\datasets\ravdess\Actor_19\03-01-08-01-02-02-19.wav,19,male,ravdess
surprise,E:\datasets\ravdess\Actor_19\03-01-08-02-01-01-19.wav,19,male,ravdess
surprise,E:\datasets\ravdess\Actor_19\03-01-08-02-01-02-19.wav,19,male,ravdess
surprise,E:\datasets\ravdess\Actor_19\03-01-08-02-02-01-19.wav,19,male,ravdess
surprise,E:\datasets\ravdess\Actor_19\03-01-08-02-02-02-19.wav,19,male,ravdess
neutral,E:\datasets\ravdess\Actor_20\03-01-01-01-01-01-20.wav,20,female,ravdess
neutral,E:\datasets\ravdess\Actor_20\03-01-01-01-01-02-20.wav,20,female,ravdess
neutral,E:\datasets\ravdess\Actor_20\03-01-01-01-02-01-20.wav,20,female,ravdess
neutral,E:\datasets\ravdess\Actor_20\03-01-01-01-02-02-20.wav,20,female,ravdess
calm,E:\datasets\ravdess\Actor_20\03-01-02-01-01-01-20.wav,20,female,ravdess
calm,E:\datasets\ravdess\Actor_20\03-01-02-01-01-02-20.wav,20,female,ravdess
calm,E:\datasets\ravdess\Actor_20\03-01-02-01-02-01-20.wav,20,female,ravdess
calm,E:\datasets\ravdess\Actor_20\03-01-02-01-02-02-20.wav,20,female,ravdess
calm,E:\datasets\ravdess\Actor_20\03-01-02-02-01-01-20.wav,20,female,ravdess
calm,E:\datasets\ravdess\Actor_20\03-01-02-02-01-02-20.wav,20,female,ravdess
calm,E:\datasets\ravdess\Actor_20\03-01-02-02-02-01-20.wav,20,female,ravdess
calm,E:\datasets\ravdess\Actor_20\03-01-02-02-02-02-20.wav,20,female,ravdess
happy,E:\datasets\ravdess\Actor_20\03-01-03-01-01-01-20.wav,20,female,ravdess
happy,E:\datasets\ravdess\Actor_20\03-01-03-01-01-02-20.wav,20,female,ravdess
happy,E:\datasets\ravdess\Actor_20\03-01-03-01-02-01-20.wav,20,female,ravdess
happy,E:\datasets\ravdess\Actor_20\03-01-03-01-02-02-20.wav,20,female,ravdess
happy,E:\datasets\ravdess\Actor_20\03-01-03-02-01-01-20.wav,20,female,ravdess
happy,E:\datasets\ravdess\Actor_20\03-01-03-02-01-02-20.wav,20,female,ravdess
happy,E:\datasets\ravdess\Actor_20\03-01-03-02-02-01-20.wav,20,female,ravdess
happy,E:\datasets\ravdess\Actor_20\03-01-03-02-02-02-20.wav,20,female,ravdess
sad,E:\datasets\ravdess\Actor_20\03-01-04-01-01-01-20.wav,20,female,ravdess
sad,E:\datasets\ravdess\Actor_20\03-01-04-01-01-02-20.wav,20,female,ravdess
sad,E:\datasets\ravdess\Actor_20\03-01-04-01-02-01-20.wav,20,female,ravdess
sad,E:\datasets\ravdess\Actor_20\03-01-04-01-02-02-20.wav,20,female,ravdess
sad,E:\datasets\ravdess\Actor_20\03-01-04-02-01-01-20.wav,20,female,ravdess
sad,E:\datasets\ravdess\Actor_20\03-01-04-02-01-02-20.wav,20,female,ravdess
sad,E:\datasets\ravdess\Actor_20\03-01-04-02-02-01-20.wav,20,female,ravdess
sad,E:\datasets\ravdess\Actor_20\03-01-04-02-02-02-20.wav,20,female,ravdess
angry,E:\datasets\ravdess\Actor_20\03-01-05-01-01-01-20.wav,20,female,ravdess
angry,E:\datasets\ravdess\Actor_20\03-01-05-01-01-02-20.wav,20,female,ravdess
angry,E:\datasets\ravdess\Actor_20\03-01-05-01-02-01-20.wav,20,female,ravdess
angry,E:\datasets\ravdess\Actor_20\03-01-05-01-02-02-20.wav,20,female,ravdess
angry,E:\datasets\ravdess\Actor_20\03-01-05-02-01-01-20.wav,20,female,ravdess
angry,E:\datasets\ravdess\Actor_20\03-01-05-02-01-02-20.wav,20,female,ravdess
angry,E:\datasets\ravdess\Actor_20\03-01-05-02-02-01-20.wav,20,female,ravdess
angry,E:\datasets\ravdess\Actor_20\03-01-05-02-02-02-20.wav,20,female,ravdess
fear,E:\datasets\ravdess\Actor_20\03-01-06-01-01-01-20.wav,20,female,ravdess
fear,E:\datasets\ravdess\Actor_20\03-01-06-01-01-02-20.wav,20,female,ravdess
fear,E:\datasets\ravdess\Actor_20\03-01-06-01-02-01-20.wav,20,female,ravdess
fear,E:\datasets\ravdess\Actor_20\03-01-06-01-02-02-20.wav,20,female,ravdess
